divisionid~#~divisionname~#~amount~#~cgst~#~sgst~#~igst~#~filingmonth
55~#~Kormangala Division~#~176.00~#~176.00~#~0.00~#~0.00~#~24453730935
55~#~Kormangala Division~#~5.00~#~5.00~#~0.00~#~0.00~#~24453760225
55~#~Kormangala Division~#~9.00~#~9.00~#~0.00~#~0.00~#~5.18028E+11
55~#~Kormangala Division~#~9.00~#~9.00~#~0.00~#~0.00~#~5.52422E+11
55~#~Kormangala Division~#~15179560.00~#~1366370.00~#~1366370.00~#~0.00~#~Aug-23
55~#~Kormangala Division~#~9040285.00~#~813785.00~#~813785.00~#~0.00~#~Jul-23
55~#~Kormangala Division~#~8422688.00~#~758170.00~#~758170.00~#~0.00~#~Jun-23
55~#~Kormangala Division~#~9709460.00~#~874141.00~#~874141.00~#~0.00~#~May-23
55~#~Kormangala Division~#~9444560.75~#~850010.47~#~850010.47~#~0.00~#~Nov-23
55~#~Kormangala Division~#~9970661.00~#~897359.49~#~897359.49~#~0.00~#~Oct-23
55~#~Kormangala Division~#~7453775.00~#~670852.00~#~670852.00~#~0.00~#~Sep-23
56~#~Kunigal Division~#~945013.00~#~85143.00~#~85143.00~#~0.00~#~Aug-23
56~#~Kunigal Division~#~851700.00~#~76759.00~#~76759.00~#~0.00~#~Jul-23
56~#~Kunigal Division~#~673440.00~#~60718.00~#~60718.00~#~0.00~#~Jun-23
56~#~Kunigal Division~#~625811.00~#~56490.00~#~56490.00~#~0.00~#~May-23
56~#~Kunigal Division~#~1201935.00~#~108174.15~#~108174.15~#~0.00~#~Nov-23
56~#~Kunigal Division~#~666351.00~#~59971.59~#~59971.59~#~0.00~#~Oct-23
56~#~Kunigal Division~#~675183.00~#~60809.00~#~60809.00~#~0.00~#~Sep-23
58~#~Madhugiri Division~#~5177984.00~#~466356.00~#~466356.00~#~0.00~#~Aug-23
58~#~Madhugiri Division~#~2795053.00~#~251882.00~#~251882.00~#~0.00~#~Jul-23
58~#~Madhugiri Division~#~2514966.00~#~226625.00~#~226625.00~#~0.00~#~Jun-23
58~#~Madhugiri Division~#~4108295.00~#~370127.00~#~370127.00~#~0.00~#~May-23
58~#~Madhugiri Division~#~3900879.00~#~351079.11~#~351079.11~#~0.00~#~Nov-23
58~#~Madhugiri Division~#~3632475.00~#~326922.75~#~326922.75~#~0.00~#~Oct-23
58~#~Madhugiri Division~#~2628554.00~#~236670.00~#~236670.00~#~0.00~#~Sep-23
59~#~Magadi~#~9166972.00~#~825023.00~#~825023.00~#~0.00~#~Aug-23
59~#~Magadi~#~9830424.00~#~884620.00~#~884620.00~#~0.00~#~Jul-23
59~#~Magadi~#~7403739.00~#~666246.00~#~666246.00~#~0.00~#~Jun-23
59~#~Magadi~#~19515180.00~#~1756697.00~#~1756697.00~#~0.00~#~May-23
59~#~Magadi~#~5559164.00~#~500324.76~#~500324.76~#~0.00~#~Nov-23
59~#~Magadi~#~6517181.00~#~586546.29~#~586546.29~#~0.00~#~Oct-23
59~#~Magadi~#~7771030.20~#~699537.00~#~699537.00~#~0.00~#~Sep-23
60~#~Malleshwaram Division~#~2682014.00~#~241322.00~#~241322.00~#~0.00~#~Aug-23
60~#~Malleshwaram Division~#~3175999.08~#~285768.00~#~285768.00~#~0.00~#~Jul-23
60~#~Malleshwaram Division~#~2844274.00~#~255918.00~#~255918.00~#~0.00~#~Jun-23
60~#~Malleshwaram Division~#~2988305.00~#~269073.00~#~269073.00~#~0.00~#~May-23
60~#~Malleshwaram Division~#~2654527.00~#~238907.43~#~238907.43~#~0.00~#~Nov-23
60~#~Malleshwaram Division~#~2913410.20~#~262206.79~#~262206.79~#~0.00~#~Oct-23
60~#~Malleshwaram Division~#~2665064.00~#~239829.00~#~239829.00~#~0.00~#~Sep-23
61~#~Nelamangala Division~#~15365028.00~#~1383809.00~#~1383809.00~#~0.00~#~Aug-23
61~#~Nelamangala Division~#~11151514.00~#~1004300.00~#~1004300.00~#~0.00~#~Jul-23
61~#~Nelamangala Division~#~18512310.00~#~1666840.00~#~1666840.00~#~0.00~#~Jun-23
61~#~Nelamangala Division~#~14911276.00~#~1342866.00~#~1342866.00~#~0.00~#~May-23
61~#~Nelamangala Division~#~15205916.00~#~1368532.44~#~1368532.44~#~0.00~#~Nov-23
61~#~Nelamangala Division~#~12058809.00~#~1085292.81~#~1085292.81~#~0.00~#~Oct-23
61~#~Nelamangala Division~#~16915453.00~#~1523187.00~#~1523187.00~#~0.00~#~Sep-23
62~#~Peenya Division~#~9323031.00~#~838928.00~#~838928.00~#~0.00~#~Aug-23
62~#~Peenya Division~#~9024899.00~#~812054.00~#~812054.00~#~0.00~#~Jul-23
62~#~Peenya Division~#~5155290.00~#~464034.00~#~464034.00~#~0.00~#~Jun-23
62~#~Peenya Division~#~5679042.00~#~511418.00~#~511418.00~#~0.00~#~May-23
62~#~Peenya Division~#~5701786.20~#~513160.83~#~513160.83~#~0.00~#~Nov-23
62~#~Peenya Division~#~8471357.57~#~762422.22~#~762422.22~#~0.00~#~Oct-23
62~#~Peenya Division~#~11410618.00~#~1026967.00~#~1026967.00~#~0.00~#~Sep-23
63~#~Power purchase~#~218300.00~#~19647.00~#~19647.00~#~0.00~#~Aug-23
63~#~Power purchase~#~189000.00~#~17010.00~#~17010.00~#~0.00~#~Jul-23
63~#~Power purchase~#~189000.00~#~17010.00~#~17010.00~#~0.00~#~Jun-23
63~#~Power purchase~#~169200.00~#~15228.00~#~15228.00~#~0.00~#~May-23
63~#~Power purchase~#~188500.00~#~16965.00~#~16965.00~#~0.00~#~Nov-23
63~#~Power purchase~#~295100.00~#~26559.00~#~26559.00~#~0.00~#~Oct-23
63~#~Power purchase~#~186100.00~#~16749.00~#~16749.00~#~0.00~#~Sep-23
66~#~Rajajinagar Division~#~10810460.00~#~973383.00~#~973383.00~#~0.00~#~Apr-23
66~#~Rajajinagar Division~#~9870030.00~#~888155.00~#~888155.00~#~0.00~#~Aug-23
66~#~Rajajinagar Division~#~7676084.00~#~690746.00~#~690746.00~#~0.00~#~Jul-23
66~#~Rajajinagar Division~#~9124957.86~#~821174.00~#~821174.00~#~0.00~#~Jun-23
66~#~Rajajinagar Division~#~8399301.67~#~756363.00~#~756363.00~#~0.00~#~May-23
66~#~Rajajinagar Division~#~6241175.31~#~561706.42~#~561706.42~#~0.00~#~Nov-23
66~#~Rajajinagar Division~#~9007585.07~#~810683.21~#~810683.21~#~0.00~#~Oct-23
66~#~Rajajinagar Division~#~6833483.00~#~614919.00~#~614919.00~#~0.00~#~Sep-23
67~#~Rajarajeshwarinagar~#~7501965.31~#~675409.00~#~675409.00~#~0.00~#~Apr-23
67~#~Rajarajeshwarinagar~#~8707100.00~#~783652.00~#~783652.00~#~0.00~#~Aug-23
67~#~Rajarajeshwarinagar~#~8357737.00~#~752268.00~#~752268.00~#~0.00~#~Jul-23
67~#~Rajarajeshwarinagar~#~11675030.10~#~1050795.00~#~1050795.00~#~0.00~#~Jun-23
67~#~Rajarajeshwarinagar~#~11527313.00~#~1037702.00~#~1037702.00~#~0.00~#~May-23
67~#~Rajarajeshwarinagar~#~5781107.00~#~520299.63~#~520299.63~#~0.00~#~Nov-23
67~#~Rajarajeshwarinagar~#~9603507.00~#~864315.63~#~864315.63~#~0.00~#~Oct-23
67~#~Rajarajeshwarinagar~#~10467028.00~#~942120.00~#~942120.00~#~0.00~#~Sep-23
68~#~Ramanagara Circle Office~#~1000.00~#~90.00~#~90.00~#~0.00~#~Jun-23
69~#~Ramanagara Division~#~4491311.00~#~404609.00~#~404609.00~#~0.00~#~Apr-23
69~#~Ramanagara Division~#~3459064.00~#~311132.00~#~311132.00~#~0.00~#~Aug-23
69~#~Ramanagara Division~#~4368111.00~#~392970.00~#~392970.00~#~0.00~#~Jul-23
69~#~Ramanagara Division~#~4514462.00~#~406073.00~#~406073.00~#~0.00~#~Jun-23
69~#~Ramanagara Division~#~4364346.00~#~393070.00~#~393070.00~#~0.00~#~May-23
69~#~Ramanagara Division~#~5708885.00~#~513799.65~#~513799.65~#~0.00~#~Nov-23
69~#~Ramanagara Division~#~5086029.00~#~457742.61~#~457742.61~#~0.00~#~Oct-23
